NAME,total population,total race,white,black,american indian or alaska native,asian,native hawaiian or pacific islander,other,two or more races,two races including other race,two races excluding other race or three or more races,total tenure,owner occupied,renter occupied,total educ attain,none,nursery,kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,12th grade no diploma,Regular high school diploma,GED or alternative credential,Some college <1 year,Some college 1+ years no degree,Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,state,county,tract,block group,GEOID
"Block Group 1, Census Tract 226.05, Clackamas County, Oregon",1984,1984,1859,29,8,16,7,42,23,0,23,586,401,185,1380,21,0,0,0,0,0,0,0,8,17,0,7,30,52,20,359,187,124,287,138,83,47,0,0,41,005,022605,1,410050226051
"Block Group 2, Census Tract 227.07, Clackamas County, Oregon",5836,5836,4766,140,9,548,0,64,309,37,272,2258,1532,726,3928,17,0,0,0,0,0,0,0,0,0,0,0,2,0,18,478,177,184,837,259,1196,477,133,150,41,005,022707,2,410050227072
"Block Group 1, Census Tract 82.01, Multnomah County, Oregon",863,863,815,7,24,0,8,0,9,0,9,504,58,446,668,15,0,0,0,0,0,0,0,0,0,0,0,0,0,18,110,31,53,138,62,128,93,20,0,41,051,008201,1,410510082011
"Block Group 1, Census Tract 38.03, Multnomah County, Oregon",1297,1297,1113,83,0,65,15,0,21,9,12,558,414,144,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,20,48,115,34,602,84,27,34,41,051,003803,1,410510038031
"Block Group 2, Census Tract 46.01, Multnomah County, Oregon",1459,1459,1284,0,0,74,0,0,101,15,86,682,482,200,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,24,62,38,20,324,317,192,112,41,051,004601,2,410510046012
"Block Group 1, Census Tract 46.01, Multnomah County, Oregon",1794,1794,1745,0,0,36,0,13,0,0,0,849,780,69,1500,25,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,0,52,69,43,603,306,241,77,41,051,004601,1,410510046011
"Block Group 3, Census Tract 63, Multnomah County, Oregon",1707,1707,1375,0,0,122,12,41,157,0,157,659,511,148,1325,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,21,68,213,43,538,216,123,29,41,051,006300,3,410510063003
"Block Group 2, Census Tract 102, Multnomah County, Oregon",2444,2444,2206,56,21,20,0,112,29,0,29,878,533,345,1450,87,0,0,0,0,100,0,0,28,0,37,111,83,26,87,294,182,62,144,66,78,65,0,0,41,051,010200,2,410510102002
"Block Group 2, Census Tract 32, Multnomah County, Oregon",1106,1106,826,130,19,11,0,0,120,0,120,436,281,155,806,0,0,0,0,0,0,0,0,0,22,0,10,0,0,0,80,12,7,115,42,215,199,77,27,41,051,003200,2,410510032002
"Block Group 4, Census Tract 32, Multnomah County, Oregon",1313,1313,1205,35,0,18,0,10,45,10,35,576,553,23,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,15,73,70,364,237,106,35,41,051,003200,4,410510032004
"Block Group 1, Census Tract 33.02, Multnomah County, Oregon",1158,1158,958,108,0,19,0,18,55,0,55,500,352,148,890,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,109,0,43,150,21,235,260,46,7,41,051,003302,1,410510033021
"Block Group 4, Census Tract 34.01, Multnomah County, Oregon",1208,1208,619,452,0,12,0,0,125,0,125,495,168,327,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,180,60,82,82,68,195,122,10,21,41,051,003401,4,410510034014
"Block Group 1, Census Tract 34.01, Multnomah County, Oregon",1068,1068,927,0,0,75,0,13,53,0,53,416,258,158,703,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,43,358,159,65,21,41,051,003401,1,410510034011
"Block Group 2, Census Tract 34.01, Multnomah County, Oregon",1237,1237,856,246,0,70,0,21,44,9,35,433,207,226,678,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,91,10,22,46,88,234,95,50,0,41,051,003401,2,410510034012
"Block Group 3, Census Tract 3.02, Multnomah County, Oregon",959,959,870,0,0,78,0,0,11,0,11,349,293,56,703,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,52,15,30,66,118,272,124,17,0,41,051,000302,3,410510003023
"Block Group 3, Census Tract 7, Deschutes County, Oregon",969,969,969,0,0,0,0,0,0,0,0,447,436,11,880,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,325,0,54,170,69,130,98,16,7,41,017,000700,3,410170007003
"Block Group 4, Census Tract 8, Deschutes County, Oregon",643,643,516,12,0,0,0,0,115,0,115,331,170,161,485,0,0,0,0,0,0,0,0,0,8,0,17,0,28,12,134,36,8,121,87,34,0,0,0,41,017,000800,4,410170008004
"Block Group 1, Census Tract 8, Deschutes County, Oregon",4800,4800,4342,73,0,1,0,251,133,60,73,1690,1461,229,3368,0,0,0,0,0,0,0,0,22,32,0,0,95,53,140,876,127,204,716,279,506,256,30,32,41,017,000800,1,410170008001
"Block Group 2, Census Tract 8, Deschutes County, Oregon",873,873,851,0,0,0,0,0,22,0,22,451,206,245,732,0,0,0,0,0,0,0,0,46,0,14,16,1,0,38,127,78,59,100,157,83,0,0,13,41,017,000800,2,410170008002
"Block Group 3, Census Tract 8, Deschutes County, Oregon",850,850,746,14,0,0,22,0,68,0,68,356,172,184,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,72,50,82,84,127,70,0,0,41,017,000800,3,410170008003
"Block Group 4, Census Tract 9, Jackson County, Oregon",4633,4633,4352,0,13,0,0,26,242,0,242,1747,952,795,2930,0,0,0,0,0,0,0,0,0,0,51,72,56,190,125,631,103,333,449,362,288,176,59,35,41,029,000900,4,410290009004
"Block Group 3, Census Tract 14, Jackson County, Oregon",4415,4415,4171,0,0,0,0,10,234,9,225,1718,1298,420,3105,136,0,0,0,0,0,0,0,0,0,0,0,193,30,76,1270,71,118,387,476,307,33,8,0,41,029,001400,3,410290014003
"Block Group 2, Census Tract 321.10, Washington County, Oregon",925,925,689,60,0,136,0,5,35,19,16,308,278,30,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,64,105,27,192,122,37,14,41,067,032110,2,410670321102
"Block Group 1, Census Tract 321.09, Washington County, Oregon",1032,1032,964,7,0,47,0,0,14,0,14,335,332,3,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,44,77,52,324,163,13,19,41,067,032109,1,410670321091
"Block Group 2, Census Tract 321.09, Washington County, Oregon",2219,2219,1998,0,6,81,0,25,109,0,109,691,618,73,1412,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,154,34,55,100,65,680,204,68,37,41,067,032109,2,410670321092
"Block Group 3, Census Tract 320.03, Washington County, Oregon",774,774,500,192,8,41,9,24,0,0,0,300,36,264,413,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,75,21,57,66,49,94,43,0,0,41,067,032003,3,410670320033
"Block Group 1, Census Tract 320.03, Washington County, Oregon",2113,2113,1412,153,10,114,169,194,61,9,52,960,193,767,1429,25,0,0,0,0,0,0,0,0,35,0,34,0,0,9,202,150,170,260,106,305,116,0,17,41,067,032003,1,410670320031
"Block Group 2, Census Tract 320.03, Washington County, Oregon",1771,1771,1163,40,78,12,0,247,231,49,182,776,216,560,1240,0,0,0,0,0,0,0,0,13,0,0,14,0,23,0,251,45,146,277,188,197,37,30,19,41,067,032003,2,410670320032
"Block Group 2, Census Tract 320.04, Washington County, Oregon",948,948,827,7,5,25,28,33,23,0,23,399,212,187,700,0,0,0,0,0,0,0,0,25,0,13,0,0,7,12,90,8,47,102,108,193,74,21,0,41,067,032004,2,410670320042
"Block Group 1, Census Tract 320.04, Washington County, Oregon",1102,1102,1001,11,5,29,0,33,23,0,23,433,364,69,783,7,0,0,0,0,0,0,0,0,0,11,0,0,6,18,102,17,79,124,67,264,62,11,15,41,067,032004,1,410670320041
"Block Group 1, Census Tract 319.10, Washington County, Oregon",4500,4500,3741,19,0,541,0,59,140,38,102,1499,1289,210,3117,0,0,0,0,0,0,5,0,0,0,0,0,0,58,0,506,0,191,395,314,1043,381,163,61,41,067,031910,1,410670319101
"Block Group 2, Census Tract 319.10, Washington County, Oregon",1707,1707,1228,0,0,382,0,22,75,0,75,576,560,16,1252,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,22,72,127,75,576,113,33,76,41,067,031910,2,410670319102
"Block Group 1, Census Tract 308.05, Washington County, Oregon",1298,1298,1013,35,0,40,0,108,102,0,102,498,479,19,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,79,14,13,149,94,350,166,64,14,41,067,030805,1,410670308051
"Block Group 3, Census Tract 308.05, Washington County, Oregon",1810,1810,1475,44,19,177,0,13,82,0,82,866,276,590,1274,0,0,0,0,0,0,0,27,0,0,0,0,32,5,27,198,24,70,188,104,354,132,92,21,41,067,030805,3,410670308053
"Block Group 1, Census Tract 319.07, Washington County, Oregon",2202,2202,1675,141,40,121,0,127,98,0,98,686,582,104,1477,0,0,0,0,0,0,0,0,28,0,0,0,37,0,15,176,67,107,204,164,509,124,46,0,41,067,031907,1,410670319071
"Block Group 5, Census Tract 319.07, Washington County, Oregon",2021,2021,1685,13,51,63,0,65,144,0,144,738,557,181,1447,0,0,24,0,0,0,0,0,0,0,56,0,27,0,20,277,17,145,316,129,325,72,39,0,41,067,031907,5,410670319075
"Block Group 2, Census Tract 9, Deschutes County, Oregon",1592,1592,1512,0,0,68,0,0,12,0,12,560,304,256,1137,56,0,0,0,0,0,0,0,0,0,0,42,0,17,34,278,32,159,137,196,133,29,24,0,41,017,000900,2,410170009002
"Block Group 3, Census Tract 9, Deschutes County, Oregon",1832,1832,1535,0,0,13,0,260,24,0,24,687,265,422,1165,21,0,0,0,0,0,0,0,0,0,0,65,0,23,15,220,243,124,106,136,133,37,24,18,41,017,000900,3,410170009003
"Block Group 2, Census Tract 18, Deschutes County, Oregon",3199,3199,3013,80,22,23,0,23,38,0,38,1131,888,243,2275,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,301,13,273,692,165,521,191,39,50,41,017,001800,2,410170018002
"Block Group 3, Census Tract 18, Deschutes County, Oregon",2395,2395,2255,0,0,39,0,11,90,0,90,1197,240,957,1715,10,0,0,0,0,0,0,17,0,0,0,0,46,56,24,510,71,48,281,199,234,206,13,0,41,017,001800,3,410170018003
"Block Group 2, Census Tract 305.01, Washington County, Oregon",1227,1227,1138,0,0,49,0,0,40,0,40,534,419,115,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,85,196,111,274,116,38,9,41,067,030501,2,410670305012
"Block Group 2, Census Tract 307, Washington County, Oregon",582,582,518,0,0,30,0,0,34,0,34,352,83,269,509,6,0,0,0,0,38,0,0,0,0,0,0,0,13,4,111,12,33,74,60,116,42,0,0,41,067,030700,2,410670307002
"Block Group 1, Census Tract 315.04, Washington County, Oregon",1676,1676,1482,0,0,132,0,0,62,0,62,580,498,82,1316,0,0,0,0,0,0,0,0,0,0,0,25,0,21,0,115,75,92,33,172,478,196,38,71,41,067,031504,1,410670315041
"Block Group 2, Census Tract 315.04, Washington County, Oregon",1026,1026,945,0,0,32,0,0,49,0,49,374,320,54,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,9,32,128,88,220,133,0,82,41,067,031504,2,410670315042
"Block Group 1, Census Tract 315.06, Washington County, Oregon",1334,1334,1204,0,0,80,0,0,50,8,42,449,449,0,944,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,58,0,78,63,97,435,113,53,32,41,067,031506,1,410670315061
"Block Group 2, Census Tract 315.06, Washington County, Oregon",2490,2490,2063,24,0,96,10,122,175,48,127,1051,412,639,1713,28,0,0,0,0,0,0,0,24,0,0,0,53,2,0,121,89,114,313,152,476,206,108,27,41,067,031506,2,410670315062
"Block Group 2, Census Tract 317.05, Washington County, Oregon",2039,2039,1415,147,13,266,0,163,35,0,35,816,481,335,1538,42,0,0,0,39,0,0,0,0,0,76,11,28,0,20,166,165,87,366,150,295,82,0,11,41,067,031705,2,410670317052
"Block Group 3, Census Tract 317.05, Washington County, Oregon",1517,1517,1323,73,11,54,0,0,56,0,56,587,279,308,1068,0,0,0,0,0,0,0,3,3,0,0,0,40,0,26,142,95,128,242,179,171,39,0,0,41,067,031705,3,410670317053
"Block Group 2, Census Tract 10.01, Lane County, Oregon",1439,1439,1280,0,45,0,0,23,91,66,25,564,539,25,1032,0,0,0,0,23,0,0,0,0,0,5,0,6,13,0,283,43,37,252,44,206,95,17,8,41,039,001001,2,410390010012
"Block Group 1, Census Tract 10.01, Lane County, Oregon",1210,1210,1102,9,11,0,0,29,59,52,7,491,401,90,923,0,0,0,0,0,0,0,0,0,0,29,13,0,17,13,327,30,79,125,133,124,33,0,0,41,039,001001,1,410390010011
"Block Group 1, Census Tract 10.02, Lane County, Oregon",1704,1704,1537,0,26,0,0,25,116,0,116,628,518,110,1352,0,0,0,0,0,0,0,0,0,0,0,0,7,0,40,264,22,136,261,141,316,75,43,47,41,039,001002,1,410390010021
"Block Group 3, Census Tract 10.02, Lane County, Oregon",1113,1113,1009,51,0,10,0,0,43,0,43,490,394,96,914,0,0,0,0,1,10,0,0,0,0,8,0,0,8,30,114,18,76,166,144,214,46,40,39,41,039,001002,3,410390010023
"Block Group 2, Census Tract 18.04, Lane County, Oregon",3034,3034,2637,0,26,8,0,83,280,29,251,1015,885,130,1992,12,0,0,0,0,0,0,0,0,1,1,0,16,74,76,545,154,117,335,170,350,123,11,7,41,039,001804,2,410390018042
"Block Group 2, Census Tract 19.02, Lane County, Oregon",846,846,805,0,0,0,0,21,20,20,0,261,170,91,620,0,0,0,0,0,0,0,0,21,0,0,21,0,27,0,235,70,73,42,74,57,0,0,0,41,039,001902,2,410390019022
"Block Group 1, Census Tract 22.01, Lane County, Oregon",1399,1399,1263,0,0,64,0,0,72,30,42,592,554,38,1100,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,173,38,49,102,104,281,211,126,7,41,039,002201,1,410390022011
"Block Group 2, Census Tract 22.01, Lane County, Oregon",2107,2107,2008,34,18,0,0,0,47,0,47,1044,653,391,1747,16,0,0,0,0,0,0,2,2,1,0,8,17,12,9,472,57,147,286,194,361,139,10,14,41,039,002201,2,410390022012
"Block Group 1, Census Tract 4.04, Lane County, Oregon",950,950,800,0,0,0,0,150,0,0,0,421,313,108,668,0,0,0,0,0,0,0,0,0,0,38,13,0,8,10,111,8,124,51,138,118,49,0,0,41,039,000404,1,410390004041
"Block Group 3, Census Tract 4.04, Lane County, Oregon",1996,1996,1863,6,0,0,0,98,29,22,7,629,281,348,1262,8,0,0,0,14,0,0,0,0,19,7,37,36,0,24,444,96,72,172,145,122,50,16,0,41,039,000404,3,410390004043
"Block Group 1, Census Tract 7.02, Lane County, Oregon",1450,1450,1330,0,22,27,0,17,54,0,54,613,440,173,1119,23,0,0,0,0,0,0,3,5,0,9,14,21,18,3,216,43,97,364,48,158,88,9,0,41,039,000702,1,410390007021
"Block Group 3, Census Tract 9.02, Lane County, Oregon",1381,1381,1381,0,0,0,0,0,0,0,0,561,506,55,1127,0,0,0,0,0,0,0,0,0,0,0,9,0,36,27,365,49,99,207,139,106,74,9,7,41,039,000902,3,410390009023
"Block Group 1, Census Tract 9.02, Lane County, Oregon",989,989,910,0,6,54,0,0,19,0,19,326,269,57,690,12,0,0,0,0,0,0,0,0,0,0,0,0,69,6,195,56,89,97,11,33,46,0,76,41,039,000902,1,410390009021
"Block Group 1, Census Tract 9703, Malheur County, Oregon",710,710,629,0,16,15,0,15,35,0,35,313,164,149,571,0,0,0,0,0,0,14,1,21,25,0,0,0,22,0,165,28,33,48,62,62,90,0,0,41,045,970300,1,410459703001
"Block Group 3, Census Tract 9703, Malheur County, Oregon",649,649,605,0,0,20,0,0,24,0,24,258,111,147,465,39,0,29,0,0,0,0,0,12,0,13,0,18,0,0,68,17,8,76,53,36,48,13,35,41,045,970300,3,410459703003
"Block Group 5, Census Tract 9703, Malheur County, Oregon",986,986,917,0,0,11,0,0,58,0,58,426,183,243,494,8,0,0,0,0,29,0,0,8,0,0,8,0,10,7,177,15,30,113,58,13,9,9,0,41,045,970300,5,410459703005
"Block Group 4, Census Tract 9704, Malheur County, Oregon",472,472,407,0,27,0,0,18,20,8,12,242,107,135,334,17,0,0,0,0,0,0,0,0,0,0,8,0,33,0,91,38,12,66,6,36,27,0,0,41,045,970400,4,410459704004
"Block Group 5, Census Tract 9704, Malheur County, Oregon",794,794,794,0,0,0,0,0,0,0,0,272,122,150,438,0,0,0,0,34,0,0,0,16,0,0,25,6,47,27,109,24,16,51,48,35,0,0,0,41,045,970400,5,410459704005
"Block Group 2, Census Tract 46, Lane County, Oregon",1114,1114,972,60,8,8,0,0,66,17,49,518,344,174,842,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,7,37,110,104,356,137,46,20,41,039,004600,2,410390046002
"Block Group 3, Census Tract 46, Lane County, Oregon",424,424,358,48,0,0,0,0,18,0,18,242,205,37,372,21,0,0,0,0,0,0,0,0,0,8,0,0,0,2,51,12,0,61,18,95,84,8,12,41,039,004600,3,410390046003
"Block Group 1, Census Tract 51, Lane County, Oregon",1370,1370,1144,24,4,0,0,117,81,0,81,704,247,457,1038,0,0,0,0,0,0,0,0,0,0,22,0,9,53,0,133,60,79,200,81,213,113,42,33,41,039,005100,1,410390051001
"Block Group 2, Census Tract 51, Lane County, Oregon",1949,1949,1681,0,0,89,0,124,55,40,15,801,477,324,1279,0,0,0,0,0,0,0,0,19,0,21,13,0,0,8,124,45,145,170,86,328,198,36,86,41,039,005100,2,410390051002
"Block Group 1, Census Tract 9602, Wallowa County, Oregon",1421,1421,1307,0,56,0,5,0,53,0,53,584,417,167,1046,0,0,0,0,0,0,0,0,0,0,6,11,22,14,10,292,43,105,285,88,116,45,9,0,41,063,960200,1,410639602001
"Block Group 2, Census Tract 9602, Wallowa County, Oregon",477,477,439,5,0,0,0,22,11,0,11,244,181,63,421,3,0,0,0,0,0,0,0,0,0,0,16,7,0,10,101,0,16,69,32,129,38,0,0,41,063,960200,2,410639602002
"Block Group 1, Census Tract 9603, Wallowa County, Oregon",789,789,719,0,6,4,0,31,29,0,29,367,264,103,657,0,0,0,0,0,0,0,5,0,0,0,16,5,16,31,247,8,29,85,66,88,49,6,6,41,063,960300,1,410639603001
"Block Group 4, Census Tract 9603, Wallowa County, Oregon",564,564,536,0,0,0,0,12,16,9,7,300,193,107,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,13,87,139,22,118,62,13,0,41,063,960300,4,410639603004
"Block Group 3, Census Tract 9603, Wallowa County, Oregon",1226,1226,1153,5,10,6,4,0,48,9,39,589,364,225,886,0,0,0,0,0,0,0,0,6,0,29,14,3,3,15,295,37,48,118,116,177,25,0,0,41,063,960300,3,410639603003
"Block Group 2, Census Tract 9603, Wallowa County, Oregon",599,599,594,0,0,0,0,0,5,5,0,212,150,62,419,0,0,0,0,0,0,0,0,0,0,16,6,0,8,0,67,20,47,50,60,103,31,11,0,41,063,960300,2,410639603002
"Block Group 2, Census Tract 327, Washington County, Oregon",2590,2590,2320,0,11,106,0,0,153,0,153,963,789,174,1765,3,0,0,13,16,0,0,0,0,0,10,8,30,13,22,326,47,127,334,119,450,188,27,32,41,067,032700,2,410670327002
"Block Group 3, Census Tract 327, Washington County, Oregon",2122,2122,1940,29,20,26,0,96,11,0,11,689,595,94,1532,0,0,0,0,0,0,0,0,0,0,0,0,24,0,14,406,34,94,212,103,401,145,67,32,41,067,032700,3,410670327003
"Block Group 2, Census Tract 318.04, Washington County, Oregon",4343,4343,3046,0,44,553,0,652,48,0,48,1374,1093,281,2804,60,0,0,0,0,32,0,0,17,22,52,0,26,51,13,498,61,253,405,323,694,275,0,22,41,067,031804,2,410670318042
"Block Group 1, Census Tract 321.04, Washington County, Oregon",1072,1072,923,0,93,0,0,0,56,0,56,319,303,16,659,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,0,48,230,46,234,52,0,7,41,067,032104,1,410670321041
"Block Group 1, Census Tract 50, Multnomah County, Oregon",3626,3626,3055,136,0,279,0,0,156,0,156,2508,716,1792,3315,0,0,0,0,0,0,0,0,0,0,14,8,0,10,14,103,25,74,250,139,1414,686,366,212,41,051,005000,1,410510050001
"Block Group 1, Census Tract 61, Multnomah County, Oregon",1327,1327,1279,1,0,19,0,7,21,0,21,523,497,26,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,53,35,441,266,131,52,41,051,006100,1,410510061001
"Block Group 1, Census Tract 62, Multnomah County, Oregon",1073,1073,977,0,7,17,9,0,63,0,63,469,375,94,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,96,12,460,217,73,46,41,051,006200,1,410510062001
"Block Group 1, Census Tract 66.01, Multnomah County, Oregon",1597,1597,1505,18,0,8,0,0,66,0,66,669,468,201,1225,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,94,25,42,190,56,405,229,70,100,41,051,006601,1,410510066011
"Block Group 2, Census Tract 104.05, Multnomah County, Oregon",964,964,809,0,0,112,0,0,43,0,43,328,210,118,656,0,0,0,0,0,0,0,0,23,0,0,0,44,12,25,209,0,63,138,63,42,37,0,0,41,051,010405,2,410510104052
"Block Group 3, Census Tract 104.05, Multnomah County, Oregon",1892,1892,1556,0,159,155,0,0,22,0,22,685,144,541,1163,0,0,0,88,0,0,0,0,0,0,0,88,99,0,27,82,93,63,187,143,256,23,14,0,41,051,010405,3,410510104053
"Block Group 2, Census Tract 9503.02, Curry County, Oregon",2310,2310,2063,0,35,14,0,0,198,0,198,859,653,206,1651,10,0,0,0,0,0,0,0,0,0,0,0,18,0,18,366,103,156,339,210,223,95,57,56,41,015,950302,2,410159503022
"Block Group 1, Census Tract 9503.02, Curry County, Oregon",980,980,919,11,0,0,0,0,50,0,50,507,252,255,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,62,142,31,105,71,0,0,41,015,950302,1,410159503021
"Block Group 2, Census Tract 9601, Gilliam County, Oregon",464,464,458,0,6,0,0,0,0,0,0,246,173,73,370,10,0,0,0,0,0,0,0,0,0,11,26,12,0,0,67,2,56,96,29,55,3,3,0,41,021,960100,2,410219601002
"Block Group 3, Census Tract 9601, Gilliam County, Oregon",506,506,498,0,0,8,0,0,0,0,0,242,191,51,431,2,0,0,0,0,0,0,0,8,0,0,0,12,0,7,121,15,31,120,47,54,14,0,0,41,021,960100,3,410219601003
"Block Group 3, Census Tract 9501, Hood River County, Oregon",984,984,926,0,0,26,0,24,8,8,0,251,184,67,733,31,0,0,0,4,61,0,0,13,14,9,18,45,30,19,104,13,54,77,79,74,55,33,0,41,027,950100,3,410279501003
"Block Group 1, Census Tract 9501, Hood River County, Oregon",1328,1328,1208,9,21,55,0,25,10,0,10,546,331,215,864,0,0,0,0,0,0,0,0,0,0,14,0,46,19,26,180,45,65,212,131,91,29,6,0,41,027,950100,1,410279501001
"Block Group 3, Census Tract 9502, Hood River County, Oregon",1138,1138,1101,0,0,37,0,0,0,0,0,485,449,36,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,131,14,48,227,51,159,100,76,23,41,027,950200,3,410279502003
"Block Group 5, Census Tract 9502, Hood River County, Oregon",1345,1345,1200,0,0,27,0,3,115,20,95,511,440,71,964,20,0,0,0,0,0,0,0,32,0,0,5,12,0,0,70,41,55,216,125,228,116,14,30,41,027,950200,5,410279502005
"Block Group 3, Census Tract 9503, Hood River County, Oregon",961,961,925,0,0,0,0,0,36,0,36,370,235,135,608,0,0,0,0,0,0,0,0,0,79,18,0,0,0,0,142,47,24,120,0,104,74,0,0,41,027,950300,3,410279503003
"Block Group 1, Census Tract 9503, Hood River County, Oregon",934,934,827,0,0,18,0,0,89,89,0,285,165,120,481,0,0,0,54,0,0,0,0,80,0,0,0,0,0,0,73,0,0,25,45,57,80,60,7,41,027,950300,1,410279503001
"Block Group 2, Census Tract 9503, Hood River County, Oregon",1352,1352,1275,44,0,0,0,6,27,0,27,615,269,346,1040,0,0,0,0,0,110,0,17,0,0,58,16,34,70,0,188,36,111,52,54,147,76,50,21,41,027,950300,2,410279503002
"Block Group 5, Census Tract 9503, Hood River County, Oregon",591,591,559,12,0,0,0,0,20,0,20,338,91,247,519,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,83,0,0,112,49,157,91,14,0,41,027,950300,5,410279503005
"Block Group 1, Census Tract 9504, Hood River County, Oregon",1539,1539,1319,12,13,20,0,130,45,16,29,488,289,199,1119,77,0,0,5,32,0,0,17,80,15,0,20,5,0,32,236,68,118,114,101,119,39,36,5,41,027,950400,1,410279504001
"Block Group 2, Census Tract 9504, Hood River County, Oregon",1445,1445,1425,0,20,0,0,0,0,0,0,511,384,127,1000,0,0,0,0,0,101,0,0,25,3,12,88,0,0,23,305,22,48,56,68,155,50,25,19,41,027,950400,2,410279504002
"Block Group 3, Census Tract 10.01, Benton County, Oregon",1539,1539,1348,0,53,66,0,3,69,0,69,605,230,375,954,10,0,0,0,0,0,0,0,0,0,0,34,18,10,34,150,109,63,113,62,180,143,9,19,41,003,001001,3,410030010013
"Block Group 1, Census Tract 10.01, Benton County, Oregon",1147,1147,861,0,0,120,0,0,166,0,166,559,317,242,872,0,0,0,0,0,0,0,0,0,44,0,0,9,15,6,143,71,6,175,129,149,85,7,33,41,003,001001,1,410030010011
"Block Group 3, Census Tract 11.02, Benton County, Oregon",953,953,783,0,64,88,0,0,18,0,18,407,132,275,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,59,112,80,0,149,0,22,41,003,001102,3,410030011023
"Block Group 4, Census Tract 11.02, Benton County, Oregon",1170,1170,905,3,1,160,0,2,99,0,99,426,0,426,259,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,9,39,25,98,55,16,0,41,003,001102,4,410030011024
"Block Group 1, Census Tract 1, Deschutes County, Oregon",1962,1962,1895,23,0,7,0,16,21,4,17,813,758,55,1614,1,0,0,0,0,0,0,0,5,0,0,6,0,22,0,233,68,129,260,112,461,222,57,38,41,017,000100,1,410170001001
"Block Group 2, Census Tract 2, Deschutes County, Oregon",803,803,771,0,23,0,0,0,9,0,9,484,339,145,765,0,0,0,0,0,0,0,0,0,0,6,0,14,61,15,159,52,63,199,48,74,30,7,37,41,017,000200,2,410170002002
"Block Group 1, Census Tract 2, Deschutes County, Oregon",1744,1744,1684,0,0,21,0,0,39,0,39,800,703,97,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,313,68,139,467,149,136,66,27,0,41,017,000200,1,410170002001
"Block Group 3, Census Tract 3, Deschutes County, Oregon",1122,1122,1084,0,0,0,0,0,38,0,38,474,419,55,903,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,236,0,95,208,154,122,9,0,0,41,017,000300,3,410170003003
"Block Group 1, Census Tract 3, Deschutes County, Oregon",3098,3098,2855,0,91,0,43,36,73,0,73,1300,929,371,2343,0,0,0,0,0,0,0,0,0,0,0,0,17,41,0,729,167,201,445,274,321,148,0,0,41,017,000300,1,410170003001
"Block Group 2, Census Tract 3, Deschutes County, Oregon",3069,3069,2940,75,11,0,7,0,36,0,36,1057,734,323,2194,31,0,0,0,0,0,0,0,0,76,5,0,32,71,51,696,93,105,655,158,156,65,0,0,41,017,000300,2,410170003002
"Block Group 3, Census Tract 5, Deschutes County, Oregon",1092,1092,1002,0,0,0,0,90,0,0,0,428,394,34,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,38,69,53,313,162,12,12,41,017,000500,3,410170005003
