,NAME,tot_pop,race_tot,race_white,race_black,race_indig,race_asian,race_isl,race_oth,race_2+,race_2+inc,race_2_3+,tenu_tot,tenu_own,tenu_rent,edu_tot,edu_none,edu_nurs,edu_kind,edu_1st,edu_2nd,edu_3rd,edu_4th,edu_5th,edu_6th,edu_7th,edu_8th,edu_9th,edu_10th,edu_11th,edu_12_nodip,edu_hsdip,edu_ged,edu_coll<1,edu_coll>1,edu_assoc,edu_bach,edu_mast,edu_prof,edu_doct,comp_tot,comp_has,comp_dial,comp_bro,comp_noint,comp_no,state,county,tract,block group,GEOID,tenu_p-rent,race_nonw,race_prop
1658,"Block Group 3, Census Tract 9.02, Lane County, Oregon",1381,1381,1381,0,0,0,0,0,0,0,0,561,506,55,1127,0,0,0,0,0,0,0,0,0,0,0,9,0,36,27,365,49,99,207,139,106,74,9,7,561,478,0,470,8,83,41,39,902,3,410390009023,0.09803921568627451,0,0.0
1659,"Block Group 1, Census Tract 9.02, Lane County, Oregon",989,989,910,0,6,54,0,0,19,0,19,326,269,57,690,12,0,0,0,0,0,0,0,0,0,0,0,0,69,6,195,56,89,97,11,33,46,0,76,326,307,4,284,19,19,41,39,902,1,410390009021,0.17484662576687116,79,0.07987866531850354
1660,"Block Group 1, Census Tract 9703, Malheur County, Oregon",710,710,629,0,16,15,0,15,35,0,35,313,164,149,571,0,0,0,0,0,0,14,1,21,25,0,0,0,22,0,165,28,33,48,62,62,90,0,0,313,313,9,222,82,0,41,45,970300,1,410459703001,0.476038338658147,81,0.11408450704225352
1661,"Block Group 3, Census Tract 9703, Malheur County, Oregon",649,649,605,0,0,20,0,0,24,0,24,258,111,147,465,39,0,29,0,0,0,0,0,12,0,13,0,18,0,0,68,17,8,76,53,36,48,13,35,258,213,0,171,42,45,41,45,970300,3,410459703003,0.5697674418604651,44,0.06779661016949153
1662,"Block Group 5, Census Tract 9703, Malheur County, Oregon",986,986,917,0,0,11,0,0,58,0,58,426,183,243,494,8,0,0,0,0,29,0,0,8,0,0,8,0,10,7,177,15,30,113,58,13,9,9,0,426,379,0,332,47,47,41,45,970300,5,410459703005,0.5704225352112676,69,0.06997971602434078
1663,"Block Group 4, Census Tract 9704, Malheur County, Oregon",472,472,407,0,27,0,0,18,20,8,12,242,107,135,334,17,0,0,0,0,0,0,0,0,0,0,8,0,33,0,91,38,12,66,6,36,27,0,0,242,180,0,138,42,62,41,45,970400,4,410459704004,0.5578512396694215,65,0.13771186440677965
1664,"Block Group 5, Census Tract 9704, Malheur County, Oregon",794,794,794,0,0,0,0,0,0,0,0,272,122,150,438,0,0,0,0,34,0,0,0,16,0,0,25,6,47,27,109,24,16,51,48,35,0,0,0,272,188,0,188,0,84,41,45,970400,5,410459704005,0.5514705882352942,0,0.0
1665,"Block Group 2, Census Tract 46, Lane County, Oregon",1114,1114,972,60,8,8,0,0,66,17,49,518,344,174,842,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,7,37,110,104,356,137,46,20,518,500,6,494,0,18,41,39,4600,2,410390046002,0.3359073359073359,142,0.12746858168761221
1666,"Block Group 3, Census Tract 46, Lane County, Oregon",424,424,358,48,0,0,0,0,18,0,18,242,205,37,372,21,0,0,0,0,0,0,0,0,0,8,0,0,0,2,51,12,0,61,18,95,84,8,12,242,220,9,193,18,22,41,39,4600,3,410390046003,0.15289256198347106,66,0.15566037735849056
1667,"Block Group 1, Census Tract 51, Lane County, Oregon",1370,1370,1144,24,4,0,0,117,81,0,81,704,247,457,1038,0,0,0,0,0,0,0,0,0,0,22,0,9,53,0,133,60,79,200,81,213,113,42,33,704,656,11,616,29,48,41,39,5100,1,410390051001,0.6491477272727273,226,0.16496350364963502
1668,"Block Group 2, Census Tract 51, Lane County, Oregon",1949,1949,1681,0,0,89,0,124,55,40,15,801,477,324,1279,0,0,0,0,0,0,0,0,19,0,21,13,0,0,8,124,45,145,170,86,328,198,36,86,801,753,0,726,27,48,41,39,5100,2,410390051002,0.4044943820224719,268,0.1375064135454079
1669,"Block Group 1, Census Tract 9602, Wallowa County, Oregon",1421,1421,1307,0,56,0,5,0,53,0,53,584,417,167,1046,0,0,0,0,0,0,0,0,0,0,6,11,22,14,10,292,43,105,285,88,116,45,9,0,584,509,2,414,93,75,41,63,960200,1,410639602001,0.285958904109589,114,0.08022519352568613
1670,"Block Group 2, Census Tract 9602, Wallowa County, Oregon",477,477,439,5,0,0,0,22,11,0,11,244,181,63,421,3,0,0,0,0,0,0,0,0,0,0,16,7,0,10,101,0,16,69,32,129,38,0,0,244,202,4,189,9,42,41,63,960200,2,410639602002,0.2581967213114754,38,0.07966457023060797
1671,"Block Group 1, Census Tract 9603, Wallowa County, Oregon",789,789,719,0,6,4,0,31,29,0,29,367,264,103,657,0,0,0,0,0,0,0,5,0,0,0,16,5,16,31,247,8,29,85,66,88,49,6,6,367,296,0,263,33,71,41,63,960300,1,410639603001,0.28065395095367845,70,0.08871989860583017
1672,"Block Group 4, Census Tract 9603, Wallowa County, Oregon",564,564,536,0,0,0,0,12,16,9,7,300,193,107,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,13,87,139,22,118,62,13,0,300,252,0,252,0,48,41,63,960300,4,410639603004,0.3566666666666667,28,0.04964539007092199
1673,"Block Group 3, Census Tract 9603, Wallowa County, Oregon",1226,1226,1153,5,10,6,4,0,48,9,39,589,364,225,886,0,0,0,0,0,0,0,0,6,0,29,14,3,3,15,295,37,48,118,116,177,25,0,0,589,527,0,484,43,62,41,63,960300,3,410639603003,0.38200339558573854,73,0.05954323001631321
1674,"Block Group 2, Census Tract 9603, Wallowa County, Oregon",599,599,594,0,0,0,0,0,5,5,0,212,150,62,419,0,0,0,0,0,0,0,0,0,0,16,6,0,8,0,67,20,47,50,60,103,31,11,0,212,208,0,187,21,4,41,63,960300,2,410639603002,0.29245283018867924,5,0.008347245409015025
1675,"Block Group 2, Census Tract 327, Washington County, Oregon",2590,2590,2320,0,11,106,0,0,153,0,153,963,789,174,1765,3,0,0,13,16,0,0,0,0,0,10,8,30,13,22,326,47,127,334,119,450,188,27,32,963,908,0,826,82,55,41,67,32700,2,410670327002,0.1806853582554517,270,0.10424710424710425
1676,"Block Group 3, Census Tract 327, Washington County, Oregon",2122,2122,1940,29,20,26,0,96,11,0,11,689,595,94,1532,0,0,0,0,0,0,0,0,0,0,0,0,24,0,14,406,34,94,212,103,401,145,67,32,689,658,16,620,22,31,41,67,32700,3,410670327003,0.13642960812772134,182,0.08576814326107446
1677,"Block Group 2, Census Tract 318.04, Washington County, Oregon",4343,4343,3046,0,44,553,0,652,48,0,48,1374,1093,281,2804,60,0,0,0,0,32,0,0,17,22,52,0,26,51,13,498,61,253,405,323,694,275,0,22,1374,1359,0,1255,104,15,41,67,31804,2,410670318042,0.20451237263464336,1297,0.29864149205618234
1678,"Block Group 1, Census Tract 321.04, Washington County, Oregon",1072,1072,923,0,93,0,0,0,56,0,56,319,303,16,659,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,0,48,230,46,234,52,0,7,319,319,0,319,0,0,41,67,32104,1,410670321041,0.050156739811912224,149,0.13899253731343283
1679,"Block Group 1, Census Tract 50, Multnomah County, Oregon",3626,3626,3055,136,0,279,0,0,156,0,156,2508,716,1792,3315,0,0,0,0,0,0,0,0,0,0,14,8,0,10,14,103,25,74,250,139,1414,686,366,212,2508,2454,0,2312,142,54,41,51,5000,1,410510050001,0.7145135566188198,571,0.1574738003309432
1680,"Block Group 1, Census Tract 61, Multnomah County, Oregon",1327,1327,1279,1,0,19,0,7,21,0,21,523,497,26,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,53,35,441,266,131,52,523,523,0,514,9,0,41,51,6100,1,410510061001,0.0497131931166348,48,0.03617181612660136
1681,"Block Group 1, Census Tract 62, Multnomah County, Oregon",1073,1073,977,0,7,17,9,0,63,0,63,469,375,94,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,96,12,460,217,73,46,469,443,0,418,25,26,41,51,6200,1,410510062001,0.20042643923240938,96,0.08946877912395154
1682,"Block Group 1, Census Tract 66.01, Multnomah County, Oregon",1597,1597,1505,18,0,8,0,0,66,0,66,669,468,201,1225,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,94,25,42,190,56,405,229,70,100,669,588,0,556,32,81,41,51,6601,1,410510066011,0.3004484304932735,92,0.057608015028177834
1683,"Block Group 2, Census Tract 104.05, Multnomah County, Oregon",964,964,809,0,0,112,0,0,43,0,43,328,210,118,656,0,0,0,0,0,0,0,0,23,0,0,0,44,12,25,209,0,63,138,63,42,37,0,0,328,309,0,295,14,19,41,51,10405,2,410510104052,0.3597560975609756,155,0.1607883817427386
1684,"Block Group 3, Census Tract 104.05, Multnomah County, Oregon",1892,1892,1556,0,159,155,0,0,22,0,22,685,144,541,1163,0,0,0,88,0,0,0,0,0,0,0,88,99,0,27,82,93,63,187,143,256,23,14,0,685,608,0,450,158,77,41,51,10405,3,410510104053,0.7897810218978102,336,0.17758985200845667
1685,"Block Group 2, Census Tract 9503.02, Curry County, Oregon",2310,2310,2063,0,35,14,0,0,198,0,198,859,653,206,1651,10,0,0,0,0,0,0,0,0,0,0,0,18,0,18,366,103,156,339,210,223,95,57,56,859,781,15,739,27,78,41,15,950302,2,410159503022,0.239813736903376,247,0.10692640692640693
1686,"Block Group 1, Census Tract 9503.02, Curry County, Oregon",980,980,919,11,0,0,0,0,50,0,50,507,252,255,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,62,142,31,105,71,0,0,507,434,0,381,53,73,41,15,950302,1,410159503021,0.5029585798816568,61,0.06224489795918367
1687,"Block Group 2, Census Tract 9601, Gilliam County, Oregon",464,464,458,0,6,0,0,0,0,0,0,246,173,73,370,10,0,0,0,0,0,0,0,0,0,11,26,12,0,0,67,2,56,96,29,55,3,3,0,246,207,0,186,21,39,41,21,960100,2,410219601002,0.2967479674796748,6,0.01293103448275862
1688,"Block Group 3, Census Tract 9601, Gilliam County, Oregon",506,506,498,0,0,8,0,0,0,0,0,242,191,51,431,2,0,0,0,0,0,0,0,8,0,0,0,12,0,7,121,15,31,120,47,54,14,0,0,242,182,4,148,30,60,41,21,960100,3,410219601003,0.21074380165289255,8,0.015810276679841896
1689,"Block Group 3, Census Tract 9501, Hood River County, Oregon",984,984,926,0,0,26,0,24,8,8,0,251,184,67,733,31,0,0,0,4,61,0,0,13,14,9,18,45,30,19,104,13,54,77,79,74,55,33,0,251,239,0,199,40,12,41,27,950100,3,410279501003,0.26693227091633465,58,0.05894308943089431
1690,"Block Group 1, Census Tract 9501, Hood River County, Oregon",1328,1328,1208,9,21,55,0,25,10,0,10,546,331,215,864,0,0,0,0,0,0,0,0,0,0,14,0,46,19,26,180,45,65,212,131,91,29,6,0,546,488,5,457,26,58,41,27,950100,1,410279501001,0.39377289377289376,120,0.09036144578313253
1691,"Block Group 3, Census Tract 9502, Hood River County, Oregon",1138,1138,1101,0,0,37,0,0,0,0,0,485,449,36,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,131,14,48,227,51,159,100,76,23,485,471,0,421,50,14,41,27,950200,3,410279502003,0.07422680412371134,37,0.03251318101933216
1692,"Block Group 5, Census Tract 9502, Hood River County, Oregon",1345,1345,1200,0,0,27,0,3,115,20,95,511,440,71,964,20,0,0,0,0,0,0,0,32,0,0,5,12,0,0,70,41,55,216,125,228,116,14,30,511,498,0,498,0,13,41,27,950200,5,410279502005,0.13894324853228962,145,0.10780669144981413
1693,"Block Group 3, Census Tract 9503, Hood River County, Oregon",961,961,925,0,0,0,0,0,36,0,36,370,235,135,608,0,0,0,0,0,0,0,0,0,79,18,0,0,0,0,142,47,24,120,0,104,74,0,0,370,354,0,336,18,16,41,27,950300,3,410279503003,0.36486486486486486,36,0.037460978147762745
1694,"Block Group 1, Census Tract 9503, Hood River County, Oregon",934,934,827,0,0,18,0,0,89,89,0,285,165,120,481,0,0,0,54,0,0,0,0,80,0,0,0,0,0,0,73,0,0,25,45,57,80,60,7,285,231,0,210,21,54,41,27,950300,1,410279503001,0.42105263157894735,107,0.1145610278372591
1695,"Block Group 2, Census Tract 9503, Hood River County, Oregon",1352,1352,1275,44,0,0,0,6,27,0,27,615,269,346,1040,0,0,0,0,0,110,0,17,0,0,58,16,34,70,0,188,36,111,52,54,147,76,50,21,615,468,0,396,72,147,41,27,950300,2,410279503002,0.5626016260162602,77,0.05695266272189349
1696,"Block Group 5, Census Tract 9503, Hood River County, Oregon",591,591,559,12,0,0,0,0,20,0,20,338,91,247,519,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,83,0,0,112,49,157,91,14,0,338,338,0,283,55,0,41,27,950300,5,410279503005,0.7307692307692307,32,0.05414551607445008
1697,"Block Group 1, Census Tract 9504, Hood River County, Oregon",1539,1539,1319,12,13,20,0,130,45,16,29,488,289,199,1119,77,0,0,5,32,0,0,17,80,15,0,20,5,0,32,236,68,118,114,101,119,39,36,5,488,427,0,373,54,61,41,27,950400,1,410279504001,0.4077868852459016,220,0.142949967511371
1698,"Block Group 2, Census Tract 9504, Hood River County, Oregon",1445,1445,1425,0,20,0,0,0,0,0,0,511,384,127,1000,0,0,0,0,0,101,0,0,25,3,12,88,0,0,23,305,22,48,56,68,155,50,25,19,511,470,20,376,74,41,41,27,950400,2,410279504002,0.24853228962818003,20,0.01384083044982699
1699,"Block Group 3, Census Tract 10.01, Benton County, Oregon",1539,1539,1348,0,53,66,0,3,69,0,69,605,230,375,954,10,0,0,0,0,0,0,0,0,0,0,34,18,10,34,150,109,63,113,62,180,143,9,19,605,578,0,569,9,27,41,3,1001,3,410030010013,0.6198347107438017,191,0.12410656270305392
1700,"Block Group 1, Census Tract 10.01, Benton County, Oregon",1147,1147,861,0,0,120,0,0,166,0,166,559,317,242,872,0,0,0,0,0,0,0,0,0,44,0,0,9,15,6,143,71,6,175,129,149,85,7,33,559,530,0,530,0,29,41,3,1001,1,410030010011,0.4329159212880143,286,0.24934612031386225
1701,"Block Group 3, Census Tract 11.02, Benton County, Oregon",953,953,783,0,64,88,0,0,18,0,18,407,132,275,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,59,112,80,0,149,0,22,407,407,0,407,0,0,41,3,1102,3,410030011023,0.6756756756756757,170,0.1783840503672613
1702,"Block Group 4, Census Tract 11.02, Benton County, Oregon",1170,1170,905,3,1,160,0,2,99,0,99,426,0,426,259,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,9,39,25,98,55,16,0,426,426,0,390,36,0,41,3,1102,4,410030011024,1.0,265,0.2264957264957265
1703,"Block Group 1, Census Tract 1, Deschutes County, Oregon",1962,1962,1895,23,0,7,0,16,21,4,17,813,758,55,1614,1,0,0,0,0,0,0,0,5,0,0,6,0,22,0,233,68,129,260,112,461,222,57,38,813,789,0,750,39,24,41,17,100,1,410170001001,0.06765067650676507,67,0.034148827726809376
1704,"Block Group 2, Census Tract 2, Deschutes County, Oregon",803,803,771,0,23,0,0,0,9,0,9,484,339,145,765,0,0,0,0,0,0,0,0,0,0,6,0,14,61,15,159,52,63,199,48,74,30,7,37,484,407,19,281,107,77,41,17,200,2,410170002002,0.29958677685950413,32,0.039850560398505604
1705,"Block Group 1, Census Tract 2, Deschutes County, Oregon",1744,1744,1684,0,0,21,0,0,39,0,39,800,703,97,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,313,68,139,467,149,136,66,27,0,800,755,0,639,116,45,41,17,200,1,410170002001,0.12125,60,0.034403669724770644
1706,"Block Group 3, Census Tract 3, Deschutes County, Oregon",1122,1122,1084,0,0,0,0,0,38,0,38,474,419,55,903,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,236,0,95,208,154,122,9,0,0,474,459,0,423,36,15,41,17,300,3,410170003003,0.1160337552742616,38,0.0338680926916221
1707,"Block Group 1, Census Tract 3, Deschutes County, Oregon",3098,3098,2855,0,91,0,43,36,73,0,73,1300,929,371,2343,0,0,0,0,0,0,0,0,0,0,0,0,17,41,0,729,167,201,445,274,321,148,0,0,1300,1202,0,1010,192,98,41,17,300,1,410170003001,0.2853846153846154,243,0.07843770174306004
1708,"Block Group 2, Census Tract 3, Deschutes County, Oregon",3069,3069,2940,75,11,0,7,0,36,0,36,1057,734,323,2194,31,0,0,0,0,0,0,0,0,76,5,0,32,71,51,696,93,105,655,158,156,65,0,0,1057,1012,0,823,189,45,41,17,300,2,410170003002,0.30558183538315986,129,0.042033235581622676
1709,"Block Group 3, Census Tract 5, Deschutes County, Oregon",1092,1092,1002,0,0,0,0,90,0,0,0,428,394,34,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,38,69,53,313,162,12,12,428,428,0,402,26,0,41,17,500,3,410170005003,0.0794392523364486,90,0.08241758241758242
1710,"Block Group 1, Census Tract 5, Deschutes County, Oregon",1634,1634,1527,0,0,41,0,38,28,7,21,669,473,196,1299,0,0,0,0,0,0,0,0,5,0,0,9,0,50,23,191,53,88,259,73,349,128,71,0,669,656,0,600,56,13,41,17,500,1,410170005001,0.2929745889387145,107,0.06548347613219094
1711,"Block Group 3, Census Tract 6, Deschutes County, Oregon",1163,1163,1092,0,0,0,0,0,71,0,71,525,416,109,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,55,76,126,47,299,142,112,32,525,525,0,525,0,0,41,17,600,3,410170006003,0.20761904761904762,71,0.061049011177987965
1712,"Block Group 1, Census Tract 7.05, Lane County, Oregon",607,607,572,0,0,0,0,30,5,0,5,337,161,176,498,0,0,0,0,0,0,0,0,0,31,6,0,28,0,0,156,62,8,89,43,52,7,7,9,337,220,8,203,9,117,41,39,705,1,410390007051,0.5222551928783383,35,0.057660626029654036
1713,"Block Group 2, Census Tract 7.05, Lane County, Oregon",1686,1686,1591,0,37,0,0,0,58,0,58,952,593,359,1592,0,0,0,0,0,0,0,0,0,0,9,9,79,78,22,400,122,175,361,119,160,49,0,9,952,723,0,617,106,229,41,39,705,2,410390007052,0.37710084033613445,95,0.05634638196915777
1714,"Block Group 1, Census Tract 25.03, Lane County, Oregon",4182,4182,3580,0,36,38,0,200,328,20,308,1484,1211,273,2696,58,13,0,0,0,0,0,0,17,0,47,0,29,11,27,523,99,375,422,325,512,225,13,0,1484,1428,0,1367,61,56,41,39,2503,1,410390025031,0.18396226415094338,602,0.1439502630320421
1715,"Block Group 4, Census Tract 25.03, Lane County, Oregon",190,190,187,3,0,0,0,0,0,0,0,68,68,0,144,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,41,0,0,29,43,23,0,0,0,68,68,0,68,0,0,41,39,2503,4,410390025034,0.0,3,0.015789473684210527
1716,"Block Group 3, Census Tract 25.03, Lane County, Oregon",2340,2340,2037,0,0,67,0,162,74,0,74,899,424,475,1588,15,0,0,0,0,0,0,0,0,0,0,29,64,0,31,275,141,89,489,292,127,36,0,0,899,869,0,853,16,30,41,39,2503,3,410390025033,0.5283648498331479,303,0.1294871794871795
1717,"Block Group 3, Census Tract 44.04, Lane County, Oregon",1219,1219,1155,0,22,25,0,17,0,0,0,550,358,192,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,73,106,168,58,241,126,28,22,550,513,0,493,20,37,41,39,4404,3,410390044043,0.3490909090909091,64,0.052502050861361775
1718,"Block Group 1, Census Tract 44.04, Lane County, Oregon",1015,1015,915,7,0,40,0,15,38,9,29,417,369,48,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,15,24,123,60,232,183,15,48,417,394,0,374,20,23,41,39,4404,1,410390044041,0.11510791366906475,100,0.09852216748768473
1719,"Block Group 1, Census Tract 9602.02, Jefferson County, Oregon",1247,1247,854,0,230,0,0,155,8,0,8,457,250,207,766,0,0,0,0,0,0,0,27,0,0,27,13,7,5,0,294,21,45,146,40,69,61,0,11,457,374,0,374,0,83,41,31,960202,1,410319602021,0.45295404814004375,393,0.3151563753007217
1720,"Block Group 3, Census Tract 310.04, Washington County, Oregon",1549,1549,1021,18,0,436,0,21,53,22,31,546,519,27,1096,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,101,23,15,101,64,578,172,20,0,546,515,0,480,35,31,41,67,31004,3,410670310043,0.04945054945054945,528,0.3408650742414461
1721,"Block Group 2, Census Tract 310.04, Washington County, Oregon",1868,1868,1790,0,0,0,0,0,78,0,78,581,503,78,1158,0,0,0,0,0,0,0,0,0,0,0,0,19,0,31,65,0,87,189,171,389,169,16,22,581,566,0,551,15,15,41,67,31004,2,410670310042,0.1342512908777969,78,0.0417558886509636
1722,"Block Group 1, Census Tract 310.04, Washington County, Oregon",1889,1889,1704,0,0,27,0,32,126,90,36,768,391,377,1352,15,0,0,0,0,0,0,0,16,0,0,0,37,0,0,106,28,116,273,53,427,174,81,26,768,768,0,721,47,0,41,67,31004,1,410670310041,0.4908854166666667,185,0.09793541556379036
1723,"Block Group 1, Census Tract 311, Washington County, Oregon",2133,2133,1614,66,0,22,0,259,172,0,172,897,275,622,1562,105,0,0,0,0,95,0,14,69,0,0,18,7,8,47,232,92,86,228,80,336,124,11,10,897,812,8,725,79,85,41,67,31100,1,410670311001,0.693422519509476,519,0.24331926863572434
1724,"Block Group 2, Census Tract 311, Washington County, Oregon",859,859,583,24,0,27,0,208,17,6,11,365,102,263,588,34,0,4,0,0,0,0,0,0,0,0,0,18,0,5,138,3,25,127,73,100,51,0,10,365,365,0,338,27,0,41,67,31100,2,410670311002,0.7205479452054795,276,0.3213038416763679
1725,"Block Group 1, Census Tract 314.03, Washington County, Oregon",875,875,647,0,0,25,0,169,34,0,34,305,175,130,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46,139,70,71,33,152,47,10,33,305,305,0,284,21,0,41,67,31403,1,410670314031,0.4262295081967213,228,0.26057142857142856
1726,"Block Group 2, Census Tract 314.03, Washington County, Oregon",2498,2498,1973,52,0,210,0,168,95,23,72,931,463,468,1509,46,0,0,0,0,0,0,0,2,0,22,25,77,8,0,190,23,61,217,176,485,125,22,30,931,914,0,791,123,17,41,67,31403,2,410670314032,0.5026852846401718,525,0.21016813450760607
1727,"Block Group 3, Census Tract 314.03, Washington County, Oregon",1503,1503,1213,0,0,196,0,13,81,28,53,676,460,216,1191,0,0,0,0,0,0,0,14,7,0,0,0,0,0,3,257,28,90,176,148,287,121,7,53,676,636,0,619,17,40,41,67,31403,3,410670314033,0.31952662721893493,290,0.19294743845642048
1728,"Block Group 1, Census Tract 315.07, Washington County, Oregon",3024,3024,2150,109,35,525,4,35,166,20,146,1036,955,81,1880,0,0,0,0,0,0,0,0,0,11,0,2,0,0,10,109,0,50,224,91,583,648,55,97,1036,998,0,979,19,38,41,67,31507,1,410670315071,0.07818532818532818,874,0.289021164021164
1729,"Block Group 2, Census Tract 315.07, Washington County, Oregon",822,822,567,0,0,211,0,0,44,0,44,388,340,48,635,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,19,0,137,52,227,106,27,21,388,388,0,368,20,0,41,67,31507,2,410670315072,0.12371134020618557,255,0.3102189781021898
1730,"Block Group 3, Census Tract 315.07, Washington County, Oregon",2039,2039,1480,0,37,18,0,0,504,0,504,828,314,514,1401,0,0,0,0,0,0,15,0,20,0,66,0,0,0,17,153,72,127,178,34,597,93,0,29,828,743,0,700,43,85,41,67,31507,3,410670315073,0.6207729468599034,559,0.2741539970573811
1731,"Block Group 3, Census Tract 4, Marion County, Oregon",1256,1256,831,0,23,21,0,218,163,53,110,411,19,392,664,12,0,0,0,0,11,17,17,29,33,0,28,51,0,16,53,68,79,107,48,85,0,9,1,411,361,0,329,32,50,41,47,400,3,410470004003,0.9537712895377128,425,0.33837579617834396
1732,"Block Group 5, Census Tract 16.02, Marion County, Oregon",2180,2180,1114,0,204,4,0,301,557,0,557,718,51,667,1181,104,0,0,79,24,78,0,0,65,0,61,0,196,0,0,265,64,43,113,20,46,23,0,0,718,718,0,659,59,0,41,47,1602,5,410470016025,0.9289693593314763,1066,0.4889908256880734
1733,"Block Group 4, Census Tract 31.02, Lane County, Oregon",2218,2218,1524,28,0,327,0,15,324,0,324,1164,220,944,1068,0,0,0,0,0,0,0,0,0,0,0,0,10,10,33,57,52,46,203,135,270,215,11,26,1164,1056,0,910,146,108,41,39,3102,4,410390031024,0.8109965635738832,694,0.3128944995491434
1734,"Block Group 3, Census Tract 205.01, Clackamas County, Oregon",3203,3203,2277,106,54,602,0,0,164,0,164,1082,992,90,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,106,0,39,248,187,932,326,147,36,1082,1060,0,1007,53,22,41,5,20501,3,410050205013,0.08317929759704251,926,0.28910396503278174
1735,"Block Group 2, Census Tract 205.04, Clackamas County, Oregon",2526,2526,2266,0,0,93,0,0,167,0,167,913,887,26,1713,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,93,52,27,193,28,600,446,175,72,913,913,0,888,25,0,41,5,20504,2,410050205042,0.028477546549835708,260,0.10292953285827396
1736,"Block Group 1, Census Tract 205.04, Clackamas County, Oregon",1307,1307,1129,13,0,55,26,60,24,0,24,386,330,56,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,16,98,9,331,106,101,75,386,373,0,331,42,13,41,5,20504,1,410050205041,0.14507772020725387,178,0.13618974751338944
1737,"Block Group 3, Census Tract 207, Clackamas County, Oregon",1172,1172,1122,0,0,50,0,0,0,0,0,422,386,36,826,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,72,10,11,110,80,327,180,18,12,422,403,0,394,9,19,41,5,20700,3,410050207003,0.08530805687203792,50,0.042662116040955635
1738,"Block Group 4, Census Tract 211, Clackamas County, Oregon",1835,1835,1734,18,0,20,0,42,21,0,21,693,486,207,1329,21,0,0,0,0,0,0,0,0,0,13,0,24,8,33,354,53,130,294,126,211,30,14,18,693,617,9,571,37,76,41,5,21100,4,410050211004,0.2987012987012987,101,0.055040871934604906
1739,"Block Group 2, Census Tract 215, Clackamas County, Oregon",2747,2747,2658,25,0,14,0,0,50,0,50,1256,787,469,2115,32,0,0,0,0,0,0,0,0,0,0,42,1,17,21,382,102,112,475,153,483,206,17,72,1256,1052,0,969,83,204,41,5,21500,2,410050215002,0.3734076433121019,89,0.032398980706224975
1740,"Block Group 1, Census Tract 13, Deschutes County, Oregon",5592,5592,5280,0,0,75,0,0,237,51,186,2442,1463,979,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,426,31,201,201,316,1515,784,148,239,2442,2324,0,2286,38,118,41,17,1300,1,410170013001,0.4009009009009009,312,0.055793991416309016
